"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 2.6","2100",8318,"Marshall Islands Exclusive Economic Zone","200NM","Marshall Islands","MHL","Oceania","Marshall Islands","MHL","Oceania",20141,2014100,3267680314.07002,15502606859951.2
"RCP 2.6","2100",8319,"Wake Island Exclusive Economic Zone","200NM","Wake Island","UMI","Oceania","United States","USA","Americas",4088,408800,663238028.097822,2065650453175.35
"RCP 2.6","2100",8321,"Taiwanese Exclusive Economic Zone","200NM","Taiwan","TWN","Asia","Taiwan","TWN","Asia",3477,347700,572382224.103776,2747727105289.62
"RCP 2.6","2100",8322,"Philippines Exclusive Economic Zone","200NM","Philippines","PHL","Asia","Philippines","PHL","Asia",18333,1833300,3198446314.49249,14097041058651.7
"RCP 2.6","2100",8323,"Australian Exclusive Economic Zone","200NM","Australia","AUS","Oceania","Australia","AUS","Oceania",53180,5318000,8757838271.52737,29558219479382.7
"RCP 2.6","2100",8324,"Papua New Guinean Exclusive Economic Zone","200NM","Papua New Guinea","PNG","Oceania","Papua New Guinea","PNG","Oceania",23451,2345100,3953542932.76638,18737766534002
"RCP 2.6","2100",8325,"Fijian Exclusive Economic Zone","200NM","Fiji","FJI","Oceania","Fiji","FJI","Oceania",12900,1290000,2092898865.57287,11166346576490.2
"RCP 2.6","2100",8326,"Tuvaluan Exclusive Economic Zone","200NM","Tuvalu","TUV","Oceania","Tuvalu","TUV","Oceania",7582,758200,1230105364.24601,5766188352152.76
"RCP 2.6","2100",8327,"South Korean Exclusive Economic Zone","200NM","South Korea","KOR","Asia","South Korea","KOR","Asia",3478,347800,543283503.606784,2541587980507.52
"RCP 2.6","2100",8328,"North Korean Exclusive Economic Zone","200NM","North Korea","PRK","Asia","North Korea","PRK","Asia",1079,107900,174059818.71126,648615600862.322
"RCP 2.6","2100",8331,"Cambodian Exclusive Economic Zone","200NM","Cambodia","KHM","Asia","Cambodia","KHM","Asia",482,48200,78199787.0702422,435025847621.524
"RCP 2.6","2100",8332,"Thailand Exclusive Economic Zone","200NM","Thailand","THA","Asia","Thailand","THA","Asia",2179,217900,350630097.184242,1870938996894.4
"RCP 2.6","2100",8333,"Indian Exclusive Economic Zone (Andaman and Nicobar Islands)","200NM","Andaman and Nicobar","IND","Asia","India","IND","Asia",6666,666600,1081493320.76812,5841970763147.6
"RCP 2.6","2100",8334,"Comoran Exclusive Economic Zone","200NM","Comores","COM","Africa","Comores",NA,"Africa",1654,165400,268345327.415313,1407124242524.78
"RCP 2.6","2100",8337,"Seychellois Exclusive Economic Zone","200NM","Seychelles","SYC","Africa","Seychelles","SYC","Africa",13505,1350500,2191054199.96602,10501390444466.3
"RCP 2.6","2100",8338,"Réunion Exclusive Economic Zone","200NM","Réunion","REU","Africa","France","FRA","Europe",3167,316700,513814783.509247,1992732113863.75
"RCP 2.6","2100",8339,"Juan de Nova Exclusive Economic Zone","200NM","Juan de Nova Island","ATF","Africa","France","FRA","Europe",631,63100,102373580.16872,470351106977.655
"RCP 2.6","2100",8340,"Bassas da India Exclusive Economic Zone","200NM","Bassas da India","ATF","Africa","France","FRA","Europe",471,47100,76415144.6267305,281639133971.34
"RCP 2.6","2100",8341,"Ile Europa Exclusive Economic Zone","200NM","Europa Island","ATF","Africa","France","FRA","Europe",1120,112000,181709048.793924,732150810020.206
"RCP 2.6","2100",8343,"Mauritian Exclusive Economic Zone","200NM","Republic of Mauritius","MUS","Africa","Republic of Mauritius","MUS","Africa",12837,1283700,2082677731.57822,9909632534980.92
"RCP 2.6","2100",8344,"Overlapping claim Chagos Archipelago Exclusive Economic Zone: UK / Mauritius","Overlapping claim","Chagos Archipelago","IOT","Indian Ocean","United Kingdom","GBR","Europe",6416,641600,1040933265.23376,3747312459537.23
"RCP 2.6","2100",8345,"Maldives Exclusive Economic Zone","200NM","Maldives","MDV","Asia","Maldives","MDV","Asia",9296,929600,1508185104.98957,7760897493906.91
"RCP 2.6","2100",8346,"Sri Lankan Exclusive Economic Zone","200NM","Sri Lanka","LKA","Asia","Sri Lanka","LKA","Asia",5304,530400,860522138.216939,4580707011031.34
"RCP 2.6","2100",8347,"Mozambican Exclusive Economic Zone","200NM","Mozambique","MOZ","Africa","Mozambique","MOZ","Africa",3018,301800,487525739.543107,2687588777681.54
"RCP 2.6","2100",8348,"Madagascan Exclusive Economic Zone","200NM","Madagascar","MDG","Africa","Madagascar","MDG","Africa",9748,974800,1596897491.88669,8395596087785.11
"RCP 2.6","2100",8349,"Kenyan Exclusive Economic Zone","200NM","Kenya","KEN","Africa","Kenya","KEN","Africa",742,74200,120382244.825975,638727048452.786
"RCP 2.6","2100",8350,"Somali Exclusive Economic Zone","200NM","Federal Republic of Somalia","SOM","Africa","Federal Republic of Somalia","SOM","Africa",6813,681300,1105342633.42232,5480933366029.15
"RCP 2.6","2100",8353,"Yemeni Exclusive Economic Zone","200NM","Yemen","YEM","Asia","Yemen","YEM","Asia",3872,387200,628194140.116137,3405005360768.82
"RCP 2.6","2100",8354,"Omani Exclusive Economic Zone","200NM","Oman","OMN","Asia","Oman","OMN","Asia",5405,540500,876908400.65282,4572400768309.58
"RCP 2.6","2100",8356,"Saudi Arabian Exclusive Economic Zone","200NM","Saudi Arabia","SAU","Asia","Saudi Arabia","SAU","Asia",490,49000,80408650.6828548,294784244769.606
"RCP 2.6","2100",8359,"Pakistani Exclusive Economic Zone","200NM","Pakistan","PAK","Asia","Pakistan","PAK","Asia",2256,225600,366013941.142047,1996390882397.04
"RCP 2.6","2100",8361,"Portuguese Exclusive Economic Zone (Azores)","200NM","Azores","PRT","Europe","Portugal","PRT","Europe",9632,963200,1548988971.00704,6620241481749.18
"RCP 2.6","2100",8362,"Cape Verdean Exclusive Economic Zone","200NM","Cape Verde","CPV","Africa","Cape Verde","CPV","Africa",8083,808300,1311387715.53686,6891309750778.78
"RCP 2.6","2100",8363,"Portuguese Exclusive Economic Zone (Madeira)","200NM","Madeira","PRT","Europe","Portugal","PRT","Europe",4538,453800,736246128.059667,3337148824915.61
"RCP 2.6","2100",8364,"Spanish Exclusive Economic Zone (Canary Islands)","200NM","Canary Islands","ESP","Europe","Spain","ESP","Europe",4106,410600,666158352.096296,3043303653158.56
"RCP 2.6","2100",8365,"Overlapping claim Gibraltarian Exclusive Economic Zone","Overlapping claim","Gibraltar","GIB","Europe","United Kingdom","GBR","Europe",3,300,486720.666412296,2625879111.86841
"RCP 2.6","2100",8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","Africa",820,82000,133036982.152694,751362477329.365
"RCP 2.6","2100",8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","Africa",1788,178800,290085517.181728,1552283046929.57
"RCP 2.6","2100",8368,"Overlapping claim Western Saharan Exclusive Economic Zone","Overlapping claim","Western Sahara","ESH","Africa","Western Sahara","ESH","Africa",2348,234800,380940041.57869,1924785605731.67
"RCP 2.6","2100",8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","Africa",1664,166400,269967729.636687,1437030716129.68
"RCP 2.6","2100",8370,"Gambian Exclusive Economic Zone","200NM","Gambia","GMB","Africa","Gambia","GMB","Africa",246,24600,39911094.6458083,213643080261.209
"RCP 2.6","2100",8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","Africa",1215,121500,197121869.89698,1067822614002.71
"RCP 2.6","2100",8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","Africa",1886,188600,305985058.951197,1697405799015.94
"RCP 2.6","2100",8373,"Syrian Exclusive Economic Zone","200NM","Syria","SYR","Asia","Syria","SYR","Asia",81,8100,13141457.993132,73378066068.447
"RCP 2.6","2100",8374,"Lebanese Exclusive Economic Zone","200NM","Lebanon","LBN","Asia","Lebanon","LBN","Asia",127,12700,20604508.2114539,114776111415.763
"RCP 2.6","2100",8375,"Israeli Exclusive Economic Zone","200NM","Israel","ISR","Asia","Israel","ISR","Asia",63,6300,10221133.9946582,47335591653.2366
"RCP 2.6","2100",8376,"Cypriote Exclusive Economic Zone","200NM","Cyprus","CYP","Asia","Cyprus","CYP","Asia",986,98600,159968859.027508,820795324463.417
"RCP 2.6","2100",8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","Africa",962,96200,156075093.69621,884128543792.469
"RCP 2.6","2100",8379,"Ascension Exclusive Economic Zone","200NM","Ascension","ASC","S Atlantic Ocean","United Kingdom","GBR","Europe",4489,448900,802687095.009073,1712623202267.85
"RCP 2.6","2100",8380,"St. Helena Exclusive Economic Zone","200NM","Saint Helena","SHN","Africa","United Kingdom","GBR","Europe",4526,452600,745674581.525414,2377063349006.08
"RCP 2.6","2100",8381,"Brazilian Exclusive Economic Zone (Trindade)","200NM","Trindade","BRA","Americas","Brazil","BRA","Americas",4751,475100,770803295.37494,3683833364482.27
"RCP 2.6","2100",8382,"Tristan Da Cunha Exclusive Economic Zone","200NM","Tristan da Cunha","TAA","S Atlantic Ocean","United Kingdom","GBR","Europe",7589,758900,1234654957.68626,4271927105175.56
"RCP 2.6","2100",8383,"Overlapping claim South Georgia and South Sandwich Exclusive Economic Zone: UK / Argentina","Overlapping claim","South Georgia and the South Sandwich Islands","SGS","S Atlantic Ocean","United Kingdom","GBR","Europe",9789,978900,1891563817.91032,3446743261708.56
"RCP 2.6","2100",8384,"South African Exclusive Economic Zone (Prince Edward Islands)","200NM","Prince Edward Islands","ZAF","Africa","South Africa","ZAF","Africa",4743,474300,793268576.989647,2976059972687.84
"RCP 2.6","2100",8385,"Crozet Islands Exclusive Economic Zone","200NM","Crozet Islands","ATF","Indian Ocean","France","FRA","Europe",5752,575200,985862906.313098,2336038154877.73
"RCP 2.6","2100",8386,"Amsterdam Island & St. Paul Island Exclusive Economic Zone","200NM","Amsterdam and Saint Paul Islands","ATF","Indian Ocean","France","FRA","Europe",5124,512400,831318898.232202,3035971018623.24
"RCP 2.6","2100",8387,"Kerguelen Exclusive Economic Zone","200NM","Kerguélen","ATF","Indian Ocean","France","FRA","Europe",5502,550200,990619269.024297,2194559955053.06
"RCP 2.6","2100",8388,"Heard and McDonald Islands Exclusive Economic Zone","200NM","Heard and McDonald Islands","HMD","Indian Ocean","Australia","AUS","Oceania",4012,401200,798117311.737535,1328190000015.21
"RCP 2.6","2100",8389,"Overlapping claim Falkland / Malvinas Islands Exclusive Economic Zone: UK / Argentina","Overlapping claim","Falkland / Malvinas Islands","FLK","Americas","United Kingdom","GBR","Europe",5378,537800,1059027364.7705,2140703298080.59
"RCP 2.6","2100",8390,"Sierra Leonian Exclusive Economic Zone","200NM","Sierra Leone","SLE","Africa","Sierra Leone","SLE","Africa",1618,161800,298104860.966913,1007499796240.29
"RCP 2.6","2100",8391,"Liberian Exclusive Economic Zone","200NM","Liberia","LBR","Africa","Liberia","LBR","Africa",2546,254600,436892404.459972,1957779771636.02
"RCP 2.6","2100",8392,"Togolese Exclusive Economic Zone","200NM","Togo","TGO","Africa","Togo","TGO","Africa",156,15600,25309474.6534394,137730892633.157
"RCP 2.6","2100",8393,"Beninese Exclusive Economic Zone","200NM","Benin","BEN","Africa","Benin","BEN","Africa",354,35400,57521048.9742246,311276952256.24
"RCP 2.6","2100",8394,"Congolese Exclusive Economic Zone","200NM","Republic of the Congo","COG","Africa","Republic of the Congo","COG","Africa",100,10000,18424280.6530848,61680297547.1329
"RCP 2.6","2100",8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","Africa",4012,401200,650907771.215377,3368121381893.35
"RCP 2.6","2100",8396,"South African Exclusive Economic Zone","200NM","South Africa","ZAF","Africa","South Africa","ZAF","Africa",4234,423400,686925100.529887,3385052806347.61
"RCP 2.6","2100",8397,"Sao Tome and Principe Exclusive Economic Zone","200NM","Sao Tome and Principe","STP","Africa","Sao Tome and Principe","STP","Africa",1320,132000,237149793.91253,944630631105.343
"RCP 2.6","2100",8398,"Equatorial Guinean Exclusive Economic Zone","200NM","Equatorial Guinea","GNQ","Africa","Equatorial Guinea","GNQ","Africa",3043,304300,516095626.876703,2337916734796.67
"RCP 2.6","2100",8399,"Bouvet Exclusive Economic Zone","200NM","Bouvet","BVT","S Atlantic Ocean","Norway","NOR","Europe",3120,312000,620669494.671263,716733851811.946
"RCP 2.6","2100",8400,"Ghanaian Exclusive Economic Zone","200NM","Ghana","GHA","Africa","Ghana","GHA","Africa",2285,228500,370784915.337212,1957168922438.26
"RCP 2.6","2100",8401,"Clipperton Exclusive Economic Zone","200NM","Clipperton Island","CPT","Americas","France","FRA","Europe",4385,438500,711423374.072639,2579720489474.32
"RCP 2.6","2100",8402,"Bermudian Exclusive Economic Zone","200NM","Bermuda","BMU","Americas","United Kingdom","GBR","Europe",4543,454300,737057329.170354,2507838888182.06
"RCP 2.6","2100",8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","Americas",8386,838600,1360546502.84451,7376382878485.49
"RCP 2.6","2100",8404,"Bahamas Exclusive Economic Zone","200NM","Bahamas","BHS","Americas","Bahamas","BHS","Americas",6127,612700,1008061487.29465,4641088928899.54
"RCP 2.6","2100",8405,"Turks and Caicos Exclusive Economic Zone","200NM","Turks and Caicos Islands","TCA","Americas","United Kingdom","GBR","Europe",734,73400,119084323.048875,482755869018.47
"RCP 2.6","2100",8406,"Cuban Exclusive Economic Zone","200NM","Cuba","CUB","Americas","Cuba","CUB","Americas",3383,338300,548924679.244113,2995590003526.1
"RCP 2.6","2100",8407,"Cayman Islands Exclusive Economic Zone","200NM","Cayman Islands","CYM","Americas","United Kingdom","GBR","Europe",1191,119100,193492135.578403,910289191635.06
"RCP 2.6","2100",8408,"Haitian Exclusive Economic Zone","200NM","Haiti","HTI","Americas","Haiti","HTI","Americas",967,96700,156886294.806897,882811476690.917
"RCP 2.6","2100",8409,"Dominican Republic Exclusive Economic Zone","200NM","Dominican Republic","DOM","Americas","Dominican Republic","DOM","Americas",2942,294200,477310733.528325,2476560330617.62
"RCP 2.6","2100",8411,"British Virgin Islands Exclusive Economic Zone","200NM","British Virgin Islands","VGB","Americas","United Kingdom","GBR","Europe",819,81900,132874741.930557,497234710564.075
"RCP 2.6","2100",8412,"Anguilla Exclusive Economic Zone","200NM","Anguilla","AIA","Americas","United Kingdom","GBR","Europe",900,90000,146016199.923689,533051985336.522
"RCP 2.6","2100",8413,"Saint Kitts and Nevis Exclusive Economic Zone","200NM","Saint Kitts and Nevis","KNA","Americas","Saint Kitts and Nevis","KNA","Americas",94,9400,15250580.8809186,84471815329.2101
"RCP 2.6","2100",8414,"Antigua and Barbuda Exclusive Economic Zone","200NM","Antigua and Barbuda","ATG","Americas","Antigua and Barbuda","ATG","Americas",1125,112500,182520249.904611,901204086406.653
"RCP 2.6","2100",8415,"Montserrat Exclusive Economic Zone","200NM","Montserrat","MSR","Americas","United Kingdom","GBR","Europe",73,7300,11843536.2160325,60851660970.1313
"RCP 2.6","2100",8416,"Saint Lucia Exclusive Economic Zone","200NM","Saint Lucia","LCA","Americas","Saint Lucia","LCA","Americas",111,11100,18008664.657255,101059704291.131
"RCP 2.6","2100",8417,"Dominican Exclusive Economic Zone","200NM","Dominica","DMA","Americas","Dominica","DMA","Americas",208,20800,33745966.2045859,182512193612.21
"RCP 2.6","2100",8418,"Barbados Exclusive Economic Zone","200NM","Barbados","BRB","Americas","Barbados","BRB","Americas",1824,182400,295926165.178676,1428684186159.99
"RCP 2.6","2100",8420,"Trinidad and Tobago Exclusive Economic Zone","200NM","Trinidad and Tobago","TTO","Americas","Trinidad and Tobago","TTO","Americas",90,9000,14601619.9923689,74353675948.0522
"RCP 2.6","2100",8421,"Saint Vincent and the Grenadines Exclusive Economic Zone","200NM","Saint Vincent and the Grenadines","VCT","Americas","Saint Vincent and the Grenadines","VCT","Americas",62,6200,10058893.7725208,56443088567.9471
"RCP 2.6","2100",8423,"Panamanian Exclusive Economic Zone","200NM","Panama","PAN","Americas","Panama","PAN","Americas",3320,332000,538637537.496274,2856944510553.04
"RCP 2.6","2100",8424,"Costa Rican Exclusive Economic Zone","200NM","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",5848,584800,948780819.059703,4763058896532.82
"RCP 2.6","2100",8425,"Nicaraguan Exclusive Economic Zone","200NM","Nicaragua","NIC","Americas","Nicaragua","NIC","Americas",1827,182700,305940004.887438,1526647227830.69
"RCP 2.6","2100",8426,"Colombian Exclusive Economic Zone","200NM","Colombia","COL","Americas","Colombia","COL","Americas",3974,397400,644742642.774155,3461738738892.35
"RCP 2.6","2100",8427,"Honduran Exclusive Economic Zone","200NM","Honduras","HND","Americas","Honduras","HND","Americas",1559,155900,256386912.062023,1349528522941.15
"RCP 2.6","2100",8428,"El Salvador Exclusive Economic Zone","200NM","El Salvador","SLV","Americas","El Salvador","SLV","Americas",955,95500,169923172.113164,666398511715.849
"RCP 2.6","2100",8429,"Mexican Exclusive Economic Zone","200NM","Mexico","MEX","Americas","Mexico","MEX","Americas",28747,2874700,4731027548.18468,23501319234543
"RCP 2.6","2100",8430,"Guatemalan Exclusive Economic Zone","200NM","Guatemala","GTM","Americas","Guatemala","GTM","Americas",1112,111200,190114266.734321,850585287928.25
"RCP 2.6","2100",8431,"Ecuadorian Exclusive Economic Zone","200NM","Ecuador","ECU","Americas","Ecuador","ECU","Americas",2156,215600,349789918.928303,1918236582188.1
"RCP 2.6","2100",8432,"Peruvian Exclusive Economic Zone","200NM","Peru","PER","Americas","Peru","PER","Americas",3698,369800,599964341.464224,3056519354872.46
"RCP 2.6","2100",8433,"Venezuelan Exclusive Economic Zone","200NM","Venezuela","VEN","Americas","Venezuela","VEN","Americas",393,39300,63760407.3000108,337891628038.761
"RCP 2.6","2100",8435,"Faeroe Exclusive Economic Zone","200NM","Faeroe","FRO","Europe","Denmark","DNK","Europe",1843,184300,346596577.347735,726834226834.031
